id	filename	protocol	dataType	analysisType	antibody	donor	group	mnemonic	stdName	edaccName	anatomy	type	age	sex	solidLiquid	ethnicity	singledonorComposite
E075-H3K4me1	E075-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E075	Digestive	GI.CLN.MUC	Colonic Mucosa	Colonic_Mucosa	GI_COLON	PrimaryTissue	73Y	Female	SOLID	Caucasian	SD
E075-H3K4me3	E075-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E075	Digestive	GI.CLN.MUC	Colonic Mucosa	Colonic_Mucosa	GI_COLON	PrimaryTissue	73Y	Female	SOLID	Caucasian	SD
E075-H3K9ac	E075-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E075	Digestive	GI.CLN.MUC	Colonic Mucosa	Colonic_Mucosa	GI_COLON	PrimaryTissue	73Y	Female	SOLID	Caucasian	SD
E075-H3K9me3	E075-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E075	Digestive	GI.CLN.MUC	Colonic Mucosa	Colonic_Mucosa	GI_COLON	PrimaryTissue	73Y	Female	SOLID	Caucasian	SD
E076-H3K27ac	E076-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E076	Sm. Muscle	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	GI_COLON	PrimaryTissue	56Y, 77Y	Female	SOLID	Caucasian	C
E076-H3K27me3	E076-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E076	Sm. Muscle	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	GI_COLON	PrimaryTissue	56Y, 77Y	Female	SOLID	Caucasian	C
E076-H3K36me3	E076-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E076	Sm. Muscle	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	GI_COLON	PrimaryTissue	56Y, 77Y	Female	SOLID	Caucasian	C
E076-H3K4me1	E076-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E076	Sm. Muscle	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	GI_COLON	PrimaryTissue	56Y, 77Y	Female	SOLID	Caucasian	C
E076-H3K4me3	E076-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E076	Sm. Muscle	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	GI_COLON	PrimaryTissue	56Y, 77Y	Female	SOLID	Caucasian	C
E076-H3K9ac	E076-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E076	Sm. Muscle	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	GI_COLON	PrimaryTissue	56Y, 77Y	Female	SOLID	Caucasian	C
E076-H3K9me3	E076-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E076	Sm. Muscle	GI.CLN.SM.MUS	Colon Smooth Muscle	Colon_Smooth_Muscle	GI_COLON	PrimaryTissue	56Y, 77Y	Female	SOLID	Caucasian	C
E077-H3K27me3	E077-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E077	Digestive	GI.DUO.MUC	Duodenum Mucosa	Duodenum_Mucosa	GI_DUODENUM	PrimaryTissue	76Y	Male	SOLID	Caucasian	SD
E077-H3K36me3	E077-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E077	Digestive	GI.DUO.MUC	Duodenum Mucosa	Duodenum_Mucosa	GI_DUODENUM	PrimaryTissue	76Y	Male	SOLID	Caucasian	SD
E077-H3K4me1	E077-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E077	Digestive	GI.DUO.MUC	Duodenum Mucosa	Duodenum_Mucosa	GI_DUODENUM	PrimaryTissue	76Y	Male	SOLID	Caucasian	SD
E077-H3K4me3	E077-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E077	Digestive	GI.DUO.MUC	Duodenum Mucosa	Duodenum_Mucosa	GI_DUODENUM	PrimaryTissue	76Y	Male	SOLID	Caucasian	SD
E077-H3K9ac	E077-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E077	Digestive	GI.DUO.MUC	Duodenum Mucosa	Duodenum_Mucosa	GI_DUODENUM	PrimaryTissue	76Y	Male	SOLID	Caucasian	SD
E077-H3K9me3	E077-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E077	Digestive	GI.DUO.MUC	Duodenum Mucosa	Duodenum_Mucosa	GI_DUODENUM	PrimaryTissue	76Y	Male	SOLID	Caucasian	SD
E078-H3K27ac	E078-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E078	Sm. Muscle	GI.DUO.SM.MUS	Duodenum Smooth Muscle	Duodenum_Smooth_Muscle	GI_DUODENUM	PrimaryTissue	59Y, 73Y	Male	SOLID	Caucasian	C
E078-H3K27me3	E078-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E078	Sm. Muscle	GI.DUO.SM.MUS	Duodenum Smooth Muscle	Duodenum_Smooth_Muscle	GI_DUODENUM	PrimaryTissue	59Y, 73Y	Male	SOLID	Caucasian	C
E078-H3K36me3	E078-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E078	Sm. Muscle	GI.DUO.SM.MUS	Duodenum Smooth Muscle	Duodenum_Smooth_Muscle	GI_DUODENUM	PrimaryTissue	59Y, 73Y	Male	SOLID	Caucasian	C
E078-H3K4me1	E078-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E078	Sm. Muscle	GI.DUO.SM.MUS	Duodenum Smooth Muscle	Duodenum_Smooth_Muscle	GI_DUODENUM	PrimaryTissue	59Y, 73Y	Male	SOLID	Caucasian	C
E078-H3K4me3	E078-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E078	Sm. Muscle	GI.DUO.SM.MUS	Duodenum Smooth Muscle	Duodenum_Smooth_Muscle	GI_DUODENUM	PrimaryTissue	59Y, 73Y	Male	SOLID	Caucasian	C
E078-H3K9me3	E078-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E078	Sm. Muscle	GI.DUO.SM.MUS	Duodenum Smooth Muscle	Duodenum_Smooth_Muscle	GI_DUODENUM	PrimaryTissue	59Y, 73Y	Male	SOLID	Caucasian	C
E079-H3K27ac	E079-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E079	Digestive	GI.ESO	Esophagus	Esophagus	GI_ESOPHAGUS	PrimaryTissue	34Y	Male	SOLID	Caucasian	SD
E079-H3K27me3	E079-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E079	Digestive	GI.ESO	Esophagus	Esophagus	GI_ESOPHAGUS	PrimaryTissue	34Y	Male	SOLID	Caucasian	SD
E079-H3K36me3	E079-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E079	Digestive	GI.ESO	Esophagus	Esophagus	GI_ESOPHAGUS	PrimaryTissue	34Y	Male	SOLID	Caucasian	SD
E079-H3K4me1	E079-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E079	Digestive	GI.ESO	Esophagus	Esophagus	GI_ESOPHAGUS	PrimaryTissue	34Y	Male	SOLID	Caucasian	SD
E079-H3K4me3	E079-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E079	Digestive	GI.ESO	Esophagus	Esophagus	GI_ESOPHAGUS	PrimaryTissue	34Y	Male	SOLID	Caucasian	SD
E079-H3K9me3	E079-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E079	Digestive	GI.ESO	Esophagus	Esophagus	GI_ESOPHAGUS	PrimaryTissue	34Y	Male	SOLID	Caucasian	SD
E080-DNase.hotspot.all	E080-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-DNase.hotspot.fdr0.01	E080-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-DNase.macs2	E080-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-H3K27ac	E080-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-H3K27me3	E080-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-H3K36me3	E080-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-H3K4me1	E080-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-H3K4me3	E080-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E080-H3K9me3	E080-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E080	Other	ADRL.GLND.FET	Fetal Adrenal Gland	Fetal_Adrenal_Gland	ADRENAL	PrimaryTissue	13GW	Male	SOLID	Unknown	SD
E081-DNase.hotspot.all	E081-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E081-DNase.hotspot.fdr0.01	E081-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E081-DNase.macs2	E081-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E081-H3K27me3	E081-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E081-H3K36me3	E081-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E081-H3K4me1	E081-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E081-H3K4me3	E081-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E081-H3K9me3	E081-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E081	Brain	BRN.FET.M	Fetal Brain Male	Fetal_Brain_Male	BRAIN	PrimaryTissue	17GW, 17GW	Male/Unknown	SOLID	Unknown	C
E082-DNase.hotspot.all	E082-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E082-DNase.hotspot.fdr0.01	E082-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E082-DNase.macs2	E082-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E082-H3K27me3	E082-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E082-H3K36me3	E082-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E082-H3K4me1	E082-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E082-H3K4me3	E082-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E082-H3K9me3	E082-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E082	Brain	BRN.FET.F	Fetal Brain Female	Fetal_Brain_Female	BRAIN	PrimaryTissue	17GW. 17GW	Female	SOLID	Unknown	C
E083-DNase.hotspot.all	E083-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-DNase.hotspot.fdr0.01	E083-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-DNase.macs2	E083-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-H3K27me3	E083-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-H3K36me3	E083-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-H3K4me1	E083-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-H3K4me3	E083-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-H3K9ac	E083-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E083-H3K9me3	E083-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E083	Heart	HRT.FET	Fetal Heart	Fetal_Heart	HEART	PrimaryTissue	14GW, 15GW, 13GW	Mixed	SOLID	Unknown	C
E084-DNase.hotspot.all	E084-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-DNase.hotspot.fdr0.01	E084-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-DNase.macs2	E084-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-H3K27ac	E084-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-H3K27me3	E084-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-H3K36me3	E084-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-H3K4me1	E084-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-H3K4me3	E084-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E084-H3K9me3	E084-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E084	Digestive	GI.L.INT.FET	Fetal Intestine Large	Fetal_Intestine_Large	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-DNase.hotspot.all	E085-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-DNase.hotspot.fdr0.01	E085-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-DNase.macs2	E085-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-H3K27ac	E085-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-H3K27me3	E085-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-H3K36me3	E085-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-H3K4me1	E085-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-H3K4me3	E085-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E085-H3K9me3	E085-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E085	Digestive	GI.S.INT.FET	Fetal Intestine Small	Fetal_Intestine_Small	GI_INTESTINE	PrimaryTissue	15GW	Male	SOLID	Unknown	SD
E086-DNase.hotspot.all	E086-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-DNase.hotspot.fdr0.01	E086-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-DNase.macs2	E086-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-H3K27me3	E086-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-H3K36me3	E086-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-H3K4me1	E086-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-H3K4me3	E086-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-H3K9ac	E086-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E086-H3K9me3	E086-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E086	Other	KID.FET	Fetal Kidney	Fetal_Kidney	KIDNEY	PrimaryTissue	17GW	Unknown	SOLID	Unknown	SD
E087-H3K27ac	E087-H3K27ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27ac	E087	Other	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	PANCREAS	PrimaryTissue	Unknown, Unknown, 45Y	Male	SOLID	Unknown, Unknown, Caucasian	C
E087-H3K27me3	E087-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E087	Other	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	PANCREAS	PrimaryTissue	Unknown, Unknown, 45Y	Male	SOLID	Unknown, Unknown, Caucasian	C
E087-H3K36me3	E087-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E087	Other	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	PANCREAS	PrimaryTissue	Unknown, Unknown, 45Y	Male	SOLID	Unknown, Unknown, Caucasian	C
E087-H3K4me1	E087-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E087	Other	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	PANCREAS	PrimaryTissue	Unknown, Unknown, 45Y	Male	SOLID	Unknown, Unknown, Caucasian	C
E087-H3K4me3	E087-H3K4me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me3	E087	Other	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	PANCREAS	PrimaryTissue	Unknown, Unknown, 45Y	Male	SOLID	Unknown, Unknown, Caucasian	C
E087-H3K9ac	E087-H3K9ac.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9ac	E087	Other	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	PANCREAS	PrimaryTissue	Unknown, Unknown, 45Y	Male	SOLID	Unknown, Unknown, Caucasian	C
E087-H3K9me3	E087-H3K9me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K9me3	E087	Other	PANC.ISLT	Pancreatic Islets	Pancreatic_Islets	PANCREAS	PrimaryTissue	Unknown, Unknown, 45Y	Male	SOLID	Unknown, Unknown, Caucasian	C
E088-DNase.hotspot.all	E088-DNase.hotspot.all.peaks.bed	DnaseI-seq	dnase	hotspot.all	NA	E088	Other	LNG.FET	Fetal Lung	Fetal_Lung	LUNG	PrimaryTissue		Female/Unknown	SOLID		C
E088-DNase.hotspot.fdr0.01	E088-DNase.hotspot.fdr0.01.peaks.bed	DnaseI-seq	dnase	hotspot.fdr0.01	NA	E088	Other	LNG.FET	Fetal Lung	Fetal_Lung	LUNG	PrimaryTissue		Female/Unknown	SOLID		C
E088-DNase.macs2	E088-DNase.macs2.narrowPeak	DnaseI-seq	dnase	narrowPeak	NA	E088	Other	LNG.FET	Fetal Lung	Fetal_Lung	LUNG	PrimaryTissue		Female/Unknown	SOLID		C
E088-H3K27me3	E088-H3K27me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K27me3	E088	Other	LNG.FET	Fetal Lung	Fetal_Lung	LUNG	PrimaryTissue		Female/Unknown	SOLID		C
E088-H3K36me3	E088-H3K36me3.narrowPeak	ChIP-seq	histone	narrowPeak	H3K36me3	E088	Other	LNG.FET	Fetal Lung	Fetal_Lung	LUNG	PrimaryTissue		Female/Unknown	SOLID		C
E088-H3K4me1	E088-H3K4me1.narrowPeak	ChIP-seq	histone	narrowPeak	H3K4me1	E088	Other	LNG.FET	Fetal Lung	Fetal_Lung	LUNG	PrimaryTissue		Female/Unknown	SOLID		C
